level,group,lemma
b1,group-6,honestamente
b1,group-6,inmediatamente
b1,group-7,ruta
b1,group-7,llegada
b1,group-7,retraso
b1,group-7,cancelación
b1,group-7,turista
b1,group-7,vagón
b1,group-7,moneda
b1,group-7,cambio
b1,group-7,cajero
b1,group-7,propina
b1,group-7,aventura
b1,group-7,valer
b1,group-7,arriesgar
b1,group-7,extranjero
b1,group-7,arriesgado
b1,group-7,perdido
b1,group-7,inolvidable
b1,group-7,localmente
b1,group-7,previamente
b1,group-7,merecer la pena
b1,group-7,salir caro
b1,group-7,ir con tiempo
b1,group-7,estar de viaje
b1,group-7,quedarse corto
b1,group-7,descripción
b1,group-7,desorden
b1,group-7,diagnóstico
b1,group-7,diálogo
b1,group-7,diferencia
b1,group-7,dignidad
b1,group-7,disciplina
b1,group-7,discurso
b1,group-7,diseño
b1,group-7,distancia
b1,group-7,distribución
b1,group-7,documentación
b1,group-7,edición
b1,group-7,efecto
b1,group-7,eficacia
b1,group-7,ejemplar
b1,group-7,elaboración
b1,group-7,emoción
b1,group-7,encargo
b1,group-7,encuentro
b1,group-7,entorno
b1,group-7,equivocación
b1,group-7,escasez
b1,group-7,especialista
b1,group-7,esperanza
b1,group-7,estabilidad
b1,group-7,estancia
b1,group-7,estructura
b1,group-7,evaluación
b1,group-7,exigencia
b1,group-7,experto
b1,group-7,expresión
b1,group-7,facilidad
b1,group-7,falta
b1,group-7,charlar
b1,group-7,concretar
b1,group-7,convocar
b1,group-7,corresponder
b1,group-7,desconfiar
b1,group-7,desplazar
b1,group-7,destinar
b1,group-7,dividir
b1,group-7,emitir
b1,group-7,encargar
b1,group-7,enriquecer
b1,group-7,estimar
b1,group-7,figurar
b1,group-7,habilitar
b1,group-7,impartir
b1,group-7,incorporar
b1,group-7,incumplir
b1,group-7,inscribirse
b1,group-7,localizar
b1,group-7,notificar
b1,group-7,orientar
b1,group-7,posponer
b1,group-7,presupuestar
b1,group-7,recopilar
b1,group-7,repartir
b1,group-7,residir
b1,group-7,interno
b1,group-7,justo
b1,group-7,lógico
b1,group-7,mayoritario
b1,group-7,minoritario
b1,group-7,moderado
b1,group-7,mutuo
b1,group-7,neutral
b1,group-7,notable
b1,group-7,obvio
b1,group-7,ordinario
b1,group-7,indirectamente
b1,group-7,inicialmente
b1,group-7,justamente
b1,group-7,fase
b1,group-7,ubicar
b1,group-8,sociedad
b1,group-8,ciudadano
b1,group-8,población
b1,group-8,minoría
b1,group-8,mayoría
b1,group-8,injusticia
b1,group-8,tolerancia
b1,group-8,origen
b1,group-8,exposición
b1,group-8,concierto
b1,group-8,novela
b1,group-8,poema
b1,group-8,pintura
b1,group-8,obra
b1,group-8,autor
b1,group-8,artista
b1,group-8,premio
b1,group-8,campaña
b1,group-8,asociación
b1,group-8,proyecto
b1,group-8,participación
b1,group-8,protestar
b1,group-8,representar
b1,group-8,excluir
b1,group-8,discriminar
b1,group-8,actuar
b1,group-8,exponer
b1,group-8,crear
b1,group-8,educar
b1,group-8,comunitario
b1,group-8,artístico
b1,group-8,creativo
b1,group-8,tradicional
b1,group-8,solidario
b1,group-8,formar parte de
b1,group-8,tener derecho a
b1,group-8,estar a favor de
b1,group-8,estar en contra de
b1,group-8,tomar parte
b1,group-8,poner en común
b1,group-8,dar voz a
b1,group-8,financiación
b1,group-8,flexibilidad
b1,group-8,fracaso
b1,group-8,franja
b1,group-8,función
b1,group-8,fundamento
b1,group-8,ganancia
b1,group-8,garantía
b1,group-8,gestión
b1,group-8,gobernador
b1,group-8,hábito
b1,group-8,hallazgo
b1,group-8,honestidad
b1,group-8,huella
b1,group-8,identificación
b1,group-8,impresión
b1,group-8,incertidumbre
b1,group-8,informe
b1,group-8,inquietud
b1,group-8,inscripción
b1,group-8,instrucción
b1,group-8,intercambio
b1,group-8,interés
b1,group-8,interpretación
b1,group-8,urgir
b1,group-8,vaciar
b1,group-8,vincular
b1,group-8,abarcar
b1,group-8,abreviar
b1,group-8,acumular
b1,group-8,adaptarse
b1,group-8,adelantar
b1,group-8,administrar
b1,group-8,adoptar
b1,group-8,afrontar
b1,group-8,agrupar
b1,group-8,ajustar
b1,group-8,aliviar
b1,group-8,alternar
b1,group-8,anular
b1,group-8,argumentarse
b1,group-8,asociar
b1,group-8,atrasar
b1,group-8,beneficiarse
b1,group-8,permanente
b1,group-8,positivo
b1,group-8,previo
b1,group-8,productivo
b1,group-8,profundo
b1,group-8,progresivo
b1,group-8,reciente
b1,group-8,remoto
b1,group-8,respetuoso
b1,group-8,sólido
b1,group-8,ligeramente
b1,group-8,obviamente
b1,group-8,profundamente
b1,group-8,seriamente
b1,group-8,simplemente
b1,group-9,naturaleza
b1,group-9,sequía
b1,group-9,incendio
b1,group-9,inundación
b1,group-9,plástico
b1,group-9,envase
b1,group-9,producto
b1,group-9,marca
b1,group-9,cantidad
b1,group-9,electricidad
b1,group-9,gas
b1,group-9,desperdicio
b1,group-9,reutilización
b1,group-9,cosecha
b1,group-9,cultivo
b1,group-9,granja
b1,group-9,hoja
b1,group-9,raíz
b1,group-9,especie
b1,group-9,protección
b1,group-9,reutilizar
b1,group-9,desperdiciar
b1,group-9,cultivar
b1,group-9,plantar
b1,group-9,dañar
b1,group-9,separar
b1,group-9,tirar
b1,group-9,dañino
b1,group-9,responsablemente
b1,group-9,excesivamente
b1,group-9,naturalmente
b1,group-9,hacer daño
b1,group-9,tener impacto
b1,group-9,poner en riesgo
b1,group-9,tomar medidas
b1,group-9,salir rentable
b1,group-9,dar ejemplo
b1,group-9,interrupción
b1,group-9,juicio
b1,group-9,junta
b1,group-9,justificación
b1,group-9,juventud
b1,group-9,labor
b1,group-9,lenguaje
b1,group-9,lesión
b1,group-9,liderazgo
b1,group-9,logro
b1,group-9,mantenimiento
b1,group-9,modelo
b1,group-9,modo
b1,group-9,motivación
b1,group-9,nivel
b1,group-9,normativa
b1,group-9,obligación
b1,group-9,observación
b1,group-9,obstáculo
b1,group-9,ocasión
b1,group-9,orientación
b1,group-9,participante
b1,group-9,percepción
b1,group-9,periodo
b1,group-9,pista
b1,group-9,calificar
b1,group-9,canalizar
b1,group-9,capacitarse
b1,group-9,caracterizar
b1,group-9,centrarse
b1,group-9,colocar
b1,group-9,comprometer
b1,group-9,conceder
b1,group-9,consolidar
b1,group-9,corregirse
b1,group-9,declarar
b1,group-9,dedicar
b1,group-9,delimitar
b1,group-9,desaparecer
b1,group-9,descartar
b1,group-9,desempeñar
b1,group-9,detallar
b1,group-9,diferenciar
b1,group-9,documentar
b1,group-9,ejercer
b1,group-9,enlazar
b1,group-9,valioso
b1,group-9,variado
b1,group-9,visible
b1,group-9,abordable
b1,group-9,administrativo
b1,group-9,apto
b1,group-9,asequible
b1,group-9,bilateral
b1,group-9,comparable
b1,group-9,conveniente
b1,group-9,cotizable
b1,group-9,discreto
b1,group-9,doméstico
b1,group-9,duradero
b1,group-9,previsiblemente
b1,group-9,semanalmente
b1,group-9,equilibrar
b1,group-10,historia
b1,group-10,relato
b1,group-10,escena
b1,group-10,momento
b1,group-10,etapa
b1,group-10,principio
b1,group-10,final
b1,group-10,resultado
b1,group-10,éxito
b1,group-10,suerte
b1,group-10,casualidad
b1,group-10,dificultad
b1,group-10,decisión
b1,group-10,intento
b1,group-10,opción
b1,group-10,elección
b1,group-10,inconveniente
b1,group-10,influencia
b1,group-10,contexto
b1,group-10,situación
b1,group-10,caso
b1,group-10,hecho
b1,group-10,semejanza
b1,group-10,condición
b1,group-10,posibilidad
b1,group-10,ocurrir
b1,group-10,suceder
b1,group-10,intentar
b1,group-10,conseguir
b1,group-10,decidir
b1,group-10,preferir
b1,group-10,previsto
b1,group-10,improbable
b1,group-10,dudoso
b1,group-10,secundario
b1,group-10,posterior
b1,group-10,anteriormente
b1,group-10,posteriormente
b1,group-10,por un lado
b1,group-10,por otro lado
b1,group-10,aunque parezca
b1,group-10,al fin y al cabo
b1,group-10,salir adelante
b1,group-10,tener que ver con
b1,group-10,planificación
b1,group-10,política
b1,group-10,precaución
b1,group-10,prejuicio
b1,group-10,preparación
b1,group-10,presión
b1,group-10,previsión
b1,group-10,procedimiento
b1,group-10,proveedor
b1,group-10,realidad
b1,group-10,rechazo
b1,group-10,reconocimiento
b1,group-10,recuperación
b1,group-10,referencia
b1,group-10,reflexión
b1,group-10,registro
b1,group-10,rendimiento
b1,group-10,reparto
b1,group-10,representante
b1,group-10,resistencia
b1,group-10,esforzarse
b1,group-10,especificar
b1,group-10,estabilizar
b1,group-10,extraer
b1,group-10,favorecer
b1,group-10,graduarse
b1,group-10,ilustrar
b1,group-10,implementar
b1,group-10,inspirar
b1,group-10,intervenir
b1,group-10,justificarse
b1,group-10,negociarse
b1,group-10,nombrar
b1,group-10,optimizar
b1,group-10,preocuparse
b1,group-10,reconstruir
b1,group-10,resaltar
b1,group-10,retomar
b1,group-10,solucionar
b1,group-10,tramitarse
b1,group-10,transmitir
b1,group-10,valerse
b1,group-10,educativo
b1,group-10,esencial
b1,group-10,financiero
b1,group-10,municipal
b1,group-10,presencial
b1,group-10,preventivo
b1,group-10,residencial
b1,group-10,sanitario
b1,group-10,virtual
b1,group-10,acertado
b1,group-10,aisladamente
b1,group-10,colectivamente
b1,group-10,concretamente
b1,group-10,vincularse
b2,group-1,ventaja
b2,group-1,desventaja
b2,group-1,objetivo
b2,group-1,esfuerzo
b2,group-1,compromiso
b2,group-1,sugerir
b2,group-1,exigir
b2,group-1,lograr
b2,group-1,evitar
b2,group-1,suponer
b2,group-1,discutir
b2,group-1,imprescindible
b2,group-1,cotidiano
b2,group-1,complejo
b2,group-1,evidente
b2,group-1,prácticamente
b2,group-1,francamente
b2,group-1,a pesar de
b2,group-1,por lo tanto
b2,group-1,en cambio
b2,group-1,tener en cuenta
b2,group-1,valer la pena
b2,group-1,impacto
b2,group-1,reto
b2,group-1,desafío
b2,group-1,tendencia
b2,group-1,fenómeno
b2,group-1,factor
b2,group-1,aspecto
b2,group-1,enfoque
b2,group-1,medida
b2,group-1,recurso
b2,group-1,herramienta
b2,group-1,estrategia
b2,group-1,iniciativa
b2,group-1,propuesta
b2,group-1,inversión
b2,group-1,beneficio
b2,group-1,coste
b2,group-1,consumo
b2,group-1,producción
b2,group-1,empleo
b2,group-1,desempleo
b2,group-1,desigualdad
b2,group-1,pobreza
b2,group-1,riqueza
b2,group-1,bienestar
b2,group-1,educación
b2,group-1,formación
b2,group-1,investigación
b2,group-1,tecnología
b2,group-1,innovación
b2,group-1,fomentar
b2,group-1,promover
b2,group-1,impulsar
b2,group-1,reducir
b2,group-1,aumentar
b2,group-1,disminuir
b2,group-1,prevenir
b2,group-1,proteger
b2,group-1,garantizar
b2,group-1,financiar
b2,group-1,invertir
b2,group-1,regular
b2,group-1,evaluar
b2,group-1,analizar
b2,group-1,investigar
b2,group-1,demostrar
b2,group-1,justificar
b2,group-1,cuestionar
b2,group-1,afectar
b2,group-1,influir
b2,group-1,contribuir
b2,group-1,beneficiar
b2,group-1,perjudicar
b2,group-1,adaptar
b2,group-1,sostenible
b2,group-1,eficaz
b2,group-1,eficiente
b2,group-1,escaso
b2,group-1,abundante
b2,group-1,relevante
b2,group-1,significativo
b2,group-1,limitado
b2,group-1,amplio
b2,group-1,global
b2,group-1,social
b2,group-1,económico
b2,group-1,político
b2,group-1,cultural
b2,group-1,ambiental
b2,group-1,tecnológico
b2,group-1,principalmente
b2,group-1,aproximadamente
b2,group-1,relativamente
b2,group-1,considerablemente
b2,group-1,en cuanto a
b2,group-1,con respecto a
b2,group-1,a largo plazo
b2,group-1,a corto plazo
b2,group-2,globalización
b2,group-2,sostenibilidad
b2,group-2,contaminación
b2,group-2,reciclaje
b2,group-2,residuo
b2,group-2,energía
b2,group-2,combustible
b2,group-2,transporte
b2,group-2,vivienda
b2,group-2,urbanización
b2,group-2,tráfico
b2,group-2,seguridad
b2,group-2,privacidad
b2,group-2,libertad
b2,group-2,igualdad
b2,group-2,derecho
b2,group-2,deber
b2,group-2,ciudadanía
b2,group-2,gobierno
b2,group-2,ley
b2,group-2,norma
b2,group-2,delito
b2,group-2,justicia
b2,group-2,violencia
b2,group-2,convivencia
b2,group-2,inmigración
b2,group-2,integración
b2,group-2,diversidad
b2,group-2,identidad
b2,group-2,cultura
b2,group-2,tradición
b2,group-2,turismo
b2,group-2,patrimonio
b2,group-2,economía
b2,group-2,crisis
b2,group-2,inflación
b2,group-2,sector
b2,group-2,competencia
b2,group-2,reciclar
b2,group-2,contaminar
b2,group-2,consumir
b2,group-2,producir
b2,group-2,transportar
b2,group-2,construir
b2,group-2,destruir
b2,group-2,renovar
b2,group-2,sustituir
b2,group-2,limitar
b2,group-2,ampliar
b2,group-2,controlar
b2,group-2,vigilar
b2,group-2,denunciar
b2,group-2,respetar
b2,group-2,convivir
b2,group-2,integrar
b2,group-2,pertenecer
b2,group-2,conservar
b2,group-2,preservar
b2,group-2,difundir
b2,group-2,valorar
b2,group-2,negociar
b2,group-2,competir
b2,group-2,cooperar
b2,group-2,exportar
b2,group-2,recaudar
b2,group-2,votar
b2,group-2,gobernar
b2,group-2,aplicar
b2,group-2,ecológico
b2,group-2,renovable
b2,group-2,reciclable
b2,group-2,contaminante
b2,group-2,urbano
b2,group-2,rural
b2,group-2,legal
b2,group-2,ilegal
b2,group-2,democrático
b2,group-2,diverso
b2,group-2,inclusivo
b2,group-2,exclusivo
b2,group-2,autónomo
b2,group-2,dependiente
b2,group-2,independiente
b2,group-2,vulnerable
b2,group-2,estable
b2,group-2,inestable
b2,group-2,legalmente
b2,group-2,socialmente
b2,group-2,económicamente
b2,group-2,políticamente
b2,group-2,culturalmente
b2,group-2,ambientalmente
b2,group-2,a nivel mundial
b2,group-2,en la actualidad
b2,group-2,hoy en día
b2,group-2,desde luego
b2,group-2,por consiguiente
b2,group-2,en relación con
b2,group-2,a diferencia de
b2,group-2,no cabe duda de
b2,group-3,premisa
b2,group-3,matiz
b2,group-3,objeción
b2,group-3,postura
b2,group-3,tesis
b2,group-3,contraargumento
b2,group-3,razonamiento
b2,group-3,evidencia
b2,group-3,prueba
b2,group-3,dato
b2,group-3,fuente
b2,group-3,sesgo
b2,group-3,hipótesis
b2,group-3,conclusión
b2,group-3,encuadre
b2,group-3,perspectiva
b2,group-3,criterio
b2,group-3,prioridad
b2,group-3,alcance
b2,group-3,implicación
b2,group-3,repercusión
b2,group-3,planteamiento
b2,group-3,coherencia
b2,group-3,contradicción
b2,group-3,ambigüedad
b2,group-3,supuesto
b2,group-3,sondeo
b2,group-3,porcentaje
b2,group-3,muestra
b2,group-3,pauta
b2,group-3,excepción
b2,group-3,énfasis
b2,group-3,complejidad
b2,group-3,viabilidad
b2,group-3,credibilidad
b2,group-3,comparación
b2,group-3,indicador
b2,group-3,estimación
b2,group-3,equilibrio
b2,group-3,consenso
b2,group-3,matizar
b2,group-3,rebatir
b2,group-3,formular
b2,group-3,sostener
b2,group-3,afirmar
b2,group-3,impugnar
b2,group-3,evidenciar
b2,group-3,fundamentar
b2,group-3,examinar
b2,group-3,interpretar
b2,group-3,cotejar
b2,group-3,verificar
b2,group-3,sopesar
b2,group-3,sintetizar
b2,group-3,aclarar
b2,group-3,profundizar
b2,group-3,deducir
b2,group-3,inferir
b2,group-3,concluir
b2,group-3,ejemplificar
b2,group-3,argumentar
b2,group-3,refutar
b2,group-3,citar
b2,group-3,respaldar
b2,group-3,relacionar
b2,group-3,priorizar
b2,group-3,omitir
b2,group-3,exagerar
b2,group-3,relativizar
b2,group-3,coherente
b2,group-3,convincente
b2,group-3,ambiguo
b2,group-3,riguroso
b2,group-3,parcial
b2,group-3,imparcial
b2,group-3,subjetivo
b2,group-3,verificable
b2,group-3,contradictorio
b2,group-3,rebatible
b2,group-3,matizado
b2,group-3,pertinente
b2,group-3,cuantitativo
b2,group-3,cualitativo
b2,group-3,falaz
b2,group-3,nítidamente
b2,group-3,aparentemente
b2,group-3,presuntamente
b2,group-3,precisamente
b2,group-3,difícilmente
b2,group-3,hilar fino
b2,group-3,poner el dedo en la llaga
b2,group-3,venir al caso
b2,group-3,dar por sentado
b2,group-3,pasar por alto
b2,group-3,sacar a la luz
b2,group-3,estar en juego
b2,group-3,caer por su propio peso
b2,group-3,no venir a cuento
b2,group-3,en líneas generales
b2,group-3,inferencia
b2,group-4,acceso a la transición energética
b2,group-4,alcance de la privacidad digital
b2,group-4,avance en el cambio climático
b2,group-4,apoyo para la contaminación urbana
b2,group-4,argumento sobre el consumo responsable
b2,group-4,barrera para la inteligencia artificial
b2,group-4,brecha en la protección de datos
b2,group-4,calidad de la movilidad sostenible
b2,group-4,cambio en los residuos electrónicos
b2,group-4,capacidad para la innovación tecnológica
b2,group-4,causa de la transición energética
b2,group-4,consecuencia de la privacidad digital
b2,group-4,contexto del cambio climático
b2,group-4,criterio para la contaminación urbana
b2,group-4,debate sobre el consumo responsable
b2,group-4,decisión sobre la inteligencia artificial
b2,group-4,demanda de la protección de datos
b2,group-4,derecho a la movilidad sostenible
b2,group-4,desafío de los residuos electrónicos
b2,group-4,desarrollo de la innovación tecnológica
b2,group-4,deterioro de la transición energética
b2,group-4,diferencia entre la privacidad digital
b2,group-4,dificultad para el cambio climático
b2,group-4,dimensión de la contaminación urbana
b2,group-4,efecto del consumo responsable
b2,group-4,equilibrio entre la inteligencia artificial
b2,group-4,estrategia para la protección de datos
b2,group-4,evidencia sobre la movilidad sostenible
b2,group-4,exigencia de los residuos electrónicos
b2,group-4,factor en la innovación tecnológica
b2,group-4,falta de la transición energética
b2,group-4,financiación para la privacidad digital
b2,group-4,gestión del cambio climático
b2,group-4,grado de la contaminación urbana
b2,group-4,hipótesis sobre el consumo responsable
b2,group-4,impacto de la inteligencia artificial
b2,group-4,indicador de la protección de datos
b2,group-4,iniciativa para la movilidad sostenible
b2,group-4,interés en los residuos electrónicos
b2,group-4,límite de la innovación tecnológica
b2,group-4,margen de la transición energética
b2,group-4,medida contra la privacidad digital
b2,group-4,mejora del cambio climático
b2,group-4,necesidad de la contaminación urbana
b2,group-4,obstáculo para el consumo responsable
b2,group-4,opción para la inteligencia artificial
b2,group-4,participación en la protección de datos
b2,group-4,perspectiva sobre la movilidad sostenible
b2,group-4,peso de los residuos electrónicos
b2,group-4,plan para la innovación tecnológica
b2,group-4,posición ante la transición energética
b2,group-4,presión sobre la privacidad digital
b2,group-4,depender de la contaminación urbana
b2,group-4,contar con el consumo responsable
b2,group-4,pensar en la inteligencia artificial
b2,group-4,insistir en la protección de datos
b2,group-4,tratar de explicar la movilidad sostenible
b2,group-4,confiar en los residuos electrónicos
b2,group-4,fijarse en la innovación tecnológica
b2,group-4,ocuparse de la transición energética
b2,group-4,preocuparse por la privacidad digital
b2,group-4,adaptarse al cambio climático
b2,group-4,informarse sobre la contaminación urbana
b2,group-4,apostar por el consumo responsable
b2,group-4,carecer de la inteligencia artificial
b2,group-4,renunciar a la protección de datos
b2,group-4,recurrir a la movilidad sostenible
b2,group-4,contribuir a los residuos electrónicos
b2,group-4,aspirar a la innovación tecnológica
b2,group-4,consistir en la transición energética
b2,group-4,influir en la privacidad digital
b2,group-4,beneficiarse del cambio climático
b2,group-4,enfrentarse a la contaminación urbana
b2,group-4,basarse en el consumo responsable
b2,group-4,derivar de la inteligencia artificial
b2,group-4,convertirse en la protección de datos
b2,group-4,dar prioridad a la movilidad sostenible
b2,group-4,estructural
b2,group-4,intercultural
b2,group-4,en la práctica
b2,group-4,prioridad para el cambio climático
b2,group-4,problema de la contaminación urbana
b2,group-4,proceso del consumo responsable
b2,group-4,propuesta para la inteligencia artificial
b2,group-4,recurso para la protección de datos
b2,group-4,reducción de la movilidad sostenible
b2,group-4,relación entre los residuos electrónicos
b2,group-4,respuesta ante la innovación tecnológica
b2,group-4,resultado de la transición energética
b2,group-4,reto de la privacidad digital
b2,group-4,riesgo del cambio climático
b2,group-4,seguimiento de la contaminación urbana
b2,group-4,solución para el consumo responsable
b2,group-4,tendencia en la inteligencia artificial
b2,group-4,tensión entre la protección de datos
b2,group-4,transición hacia la movilidad sostenible
b2,group-4,uso de los residuos electrónicos
b2,group-4,valor de la innovación tecnológica
b2,group-4,visión de la transición energética
b2,group-4,acceso al cambio climático
b2,group-5,acceso a la educación pública
b2,group-5,alcance de la libertad de expresión
b2,group-5,avance en la memoria histórica
b2,group-5,apoyo para la participación democrática
b2,group-5,argumento sobre la igualdad de oportunidades
b2,group-5,barrera para la integración social
b2,group-5,brecha en la diversidad lingüística
b2,group-5,calidad de la formación profesional
b2,group-5,cambio en la representación política
b2,group-5,capacidad para la vida cultural
b2,group-5,causa de la educación pública
b2,group-5,consecuencia de la libertad de expresión
b2,group-5,contexto de la memoria histórica
b2,group-5,criterio para la participación democrática
b2,group-5,debate sobre la igualdad de oportunidades
b2,group-5,decisión sobre la integración social
b2,group-5,demanda de la diversidad lingüística
b2,group-5,derecho a la formación profesional
b2,group-5,desafío de la representación política
b2,group-5,desarrollo de la vida cultural
b2,group-5,deterioro de la educación pública
b2,group-5,diferencia entre la libertad de expresión
b2,group-5,dificultad para la memoria histórica
b2,group-5,dimensión de la participación democrática
b2,group-5,efecto de la igualdad de oportunidades
b2,group-5,equilibrio entre la integración social
b2,group-5,estrategia para la diversidad lingüística
b2,group-5,evidencia sobre la formación profesional
b2,group-5,exigencia de la representación política
b2,group-5,factor en la vida cultural
b2,group-5,falta de la educación pública
b2,group-5,financiación para la libertad de expresión
b2,group-5,gestión de la memoria histórica
b2,group-5,grado de la participación democrática
b2,group-5,hipótesis sobre la igualdad de oportunidades
b2,group-5,impacto de la integración social
b2,group-5,indicador de la diversidad lingüística
b2,group-5,iniciativa para la formación profesional
b2,group-5,interés en la representación política
b2,group-5,límite de la vida cultural
b2,group-5,margen de la educación pública
b2,group-5,medida contra la libertad de expresión
b2,group-5,mejora de la memoria histórica
b2,group-5,necesidad de la participación democrática
b2,group-5,obstáculo para la igualdad de oportunidades
b2,group-5,opción para la integración social
b2,group-5,participación en la diversidad lingüística
b2,group-5,perspectiva sobre la formación profesional
b2,group-5,peso de la representación política
b2,group-5,plan para la vida cultural
b2,group-5,posición ante la educación pública
b2,group-5,presión sobre la libertad de expresión
b2,group-5,depender de la participación democrática
b2,group-5,contar con la igualdad de oportunidades
b2,group-5,pensar en la integración social
b2,group-5,insistir en la diversidad lingüística
b2,group-5,tratar de explicar la formación profesional
b2,group-5,confiar en la representación política
b2,group-5,fijarse en la vida cultural
b2,group-5,ocuparse de la educación pública
b2,group-5,preocuparse por la libertad de expresión
b2,group-5,adaptarse a la memoria histórica
b2,group-5,informarse sobre la participación democrática
b2,group-5,apostar por la igualdad de oportunidades
b2,group-5,carecer de la integración social
b2,group-5,renunciar a la diversidad lingüística
b2,group-5,recurrir a la formación profesional
b2,group-5,contribuir a la representación política
b2,group-5,aspirar a la vida cultural
b2,group-5,consistir en la educación pública
b2,group-5,influir en la libertad de expresión
b2,group-5,beneficiarse de la memoria histórica
b2,group-5,enfrentarse a la participación democrática
b2,group-5,basarse en la igualdad de oportunidades
b2,group-5,derivar de la integración social
b2,group-5,convertirse en la diversidad lingüística
b2,group-5,dar prioridad a la formación profesional
b2,group-5,prioridad para la memoria histórica
b2,group-5,problema de la participación democrática
b2,group-5,proceso de la igualdad de oportunidades
b2,group-5,propuesta para la integración social
b2,group-5,recurso para la diversidad lingüística
b2,group-5,reducción de la formación profesional
b2,group-5,relación entre la representación política
b2,group-5,respuesta ante la vida cultural
b2,group-5,resultado de la educación pública
b2,group-5,reto de la libertad de expresión
b2,group-5,riesgo de la memoria histórica
b2,group-5,seguimiento de la participación democrática
b2,group-5,solución para la igualdad de oportunidades
b2,group-5,tendencia en la integración social
b2,group-5,tensión entre la diversidad lingüística
b2,group-5,transición hacia la formación profesional
b2,group-5,uso de la representación política
b2,group-5,valor de la vida cultural
b2,group-5,visión de la educación pública
b2,group-5,acceso a la memoria histórica
b2,group-5,alcance de la participación democrática
b2,group-5,avance en la igualdad de oportunidades
b2,group-5,apoyo para la integración social
b2,group-6,acceso a la causa principal
b2,group-6,alcance de una consecuencia indirecta
b2,group-6,avance en la condición necesaria
b2,group-6,apoyo para el punto de vista contrario
b2,group-6,argumento sobre la objeción razonable
b2,group-6,barrera para el contexto social
b2,group-6,brecha en la explicación alternativa
b2,group-6,calidad del interés común
b2,group-6,cambio en la decisión política
b2,group-6,capacidad para el resultado obtenido
b2,group-6,causa de la causa principal
b2,group-6,consecuencia de una consecuencia indirecta
b2,group-6,contexto de la condición necesaria
b2,group-6,criterio para el punto de vista contrario
b2,group-6,debate sobre la objeción razonable
b2,group-6,decisión sobre el contexto social
b2,group-6,demanda de la explicación alternativa
b2,group-6,derecho al interés común
b2,group-6,desafío de la decisión política
b2,group-6,desarrollo del resultado obtenido
b2,group-6,deterioro de la causa principal
b2,group-6,diferencia entre una consecuencia indirecta
b2,group-6,dificultad para la condición necesaria
b2,group-6,dimensión del punto de vista contrario
b2,group-6,efecto de la objeción razonable
b2,group-6,equilibrio entre el contexto social
b2,group-6,estrategia para la explicación alternativa
b2,group-6,evidencia sobre el interés común
b2,group-6,exigencia de la decisión política
b2,group-6,factor en el resultado obtenido
b2,group-6,falta de la causa principal
b2,group-6,financiación para una consecuencia indirecta
b2,group-6,gestión de la condición necesaria
b2,group-6,grado del punto de vista contrario
b2,group-6,hipótesis sobre la objeción razonable
b2,group-6,impacto del contexto social
b2,group-6,indicador de la explicación alternativa
b2,group-6,iniciativa para el interés común
b2,group-6,interés en la decisión política
b2,group-6,límite del resultado obtenido
b2,group-6,margen de la causa principal
b2,group-6,medida contra una consecuencia indirecta
b2,group-6,mejora de la condición necesaria
b2,group-6,necesidad del punto de vista contrario
b2,group-6,obstáculo para la objeción razonable
b2,group-6,opción para el contexto social
b2,group-6,participación en la explicación alternativa
b2,group-6,perspectiva sobre el interés común
b2,group-6,peso de la decisión política
b2,group-6,plan para el resultado obtenido
b2,group-6,posición ante la causa principal
b2,group-6,presión sobre una consecuencia indirecta
b2,group-6,contar con la objeción razonable
b2,group-6,pensar en el contexto social
b2,group-6,insistir en la explicación alternativa
b2,group-6,tratar de explicar el interés común
b2,group-6,confiar en la decisión política
b2,group-6,fijarse en el resultado obtenido
b2,group-6,ocuparse de la causa principal
b2,group-6,preocuparse por una consecuencia indirecta
b2,group-6,adaptarse a la condición necesaria
b2,group-6,apostar por la objeción razonable
b2,group-6,carecer del contexto social
b2,group-6,renunciar a la explicación alternativa
b2,group-6,recurrir al interés común
b2,group-6,contribuir a la decisión política
b2,group-6,aspirar al resultado obtenido
b2,group-6,consistir en la causa principal
b2,group-6,influir en una consecuencia indirecta
b2,group-6,beneficiarse de la condición necesaria
b2,group-6,enfrentarse al punto de vista contrario
b2,group-6,basarse en la objeción razonable
b2,group-6,derivar del contexto social
b2,group-6,convertirse en la explicación alternativa
b2,group-6,dar prioridad al interés común
b2,group-6,poner en duda la decisión política
b2,group-6,poner de manifiesto el resultado obtenido
b2,group-6,prioridad para la condición necesaria
b2,group-6,problema del punto de vista contrario
b2,group-6,proceso de la objeción razonable
b2,group-6,propuesta para el contexto social
b2,group-6,recurso para la explicación alternativa
b2,group-6,reducción del interés común
b2,group-6,relación entre la decisión política
b2,group-6,respuesta ante el resultado obtenido
b2,group-6,resultado de la causa principal
b2,group-6,reto de una consecuencia indirecta
b2,group-6,riesgo de la condición necesaria
b2,group-6,seguimiento del punto de vista contrario
b2,group-6,solución para la objeción razonable
b2,group-6,tendencia en el contexto social
b2,group-6,tensión entre la explicación alternativa
b2,group-6,transición hacia el interés común
b2,group-6,uso de la decisión política
b2,group-6,valor del resultado obtenido
b2,group-6,visión de la causa principal
b2,group-6,acceso a la condición necesaria
b2,group-6,alcance del punto de vista contrario
b2,group-6,avance en la objeción razonable
b2,group-6,apoyo para el contexto social
